tod,timestamp,Run,Interval,Xfersize,Threads,Reqrate,Rate,Rate_std,Rate_max,Resp,Resp_std,Resp_max,MB/sec,MB_read,MB_write,Read_rate,Read_rate_std,Read_rate_max,Read_resp,Read_resp_std,Read_resp_max,Write_rate,Write_rate_std,Write_rate_max,Write_resp,Write_resp_std,Write_resp_max,Mkdir_rate,Mkdir_rate_std,Mkdir_rate_max,Mkdir_resp,Mkdir_resp_std,Mkdir_resp_max,Rmdir_rate,Rmdir_rate_std,Rmdir_rate_max,Rmdir_resp,Rmdir_resp_std,Rmdir_resp_max,Create_rate,Create_rate_std,Create_rate_max,Create_resp,Create_resp_std,Create_resp_max,Open_rate,Open_rate_std,Open_rate_max,Open_resp,Open_resp_std,Open_resp_max,Close_rate,Close_rate_std,Close_rate_max,Close_resp,Close_resp_std,Close_resp_max,Delete_rate,Delete_rate_std,Delete_rate_max,Delete_resp,Delete_resp_std,Delete_resp_max,Getattr_rate,Getattr_rate_std,Getattr_rate_max,Getattr_resp,Getattr_resp_std,Getattr_resp_max,Setattr_rate,Setattr_rate_std,Setattr_rate_max,Setattr_resp,Setattr_resp_std,Setattr_resp_max,Access_rate,Access_rate_std,Access_rate_max,Access_resp,Access_resp_std,Access_resp_max,Compratio,Dedupratio,cpu_used,cpu_user,cpu_kernel,cpu_wait,cpu_idle
13:48:02.009,12/05/2024-13:48:02-GMT,rd1,11,104407950,n/a,9999988,9,n/a,n/a,4429.2812,n/a,n/a,896.1406,512,384.1406,4,0,0,9901.4117,748.0975,10517.179,5,0,0,51.5768,47.6524,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.08,0.0215,264.711,7,0,0,0.0196,0.0022,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7738,0.1407,0.6331,0,0
13:48:03.011,12/05/2024-13:48:03-GMT,rd1,12,111859029,n/a,9999988,6,n/a,n/a,7170.3638,n/a,n/a,640.0625,512,128.0625,4,0,0,10735.065,913.2629,11453.959,2,0,0,40.9615,57.8067,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0998,0.0133,264.711,5,0,0,0.0228,0.003,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.0244,0.4066,0.6177,0,0
13:48:04.009,12/05/2024-13:48:04-GMT,rd1,13,134217728,n/a,9999988,5,n/a,n/a,9516.3438,n/a,n/a,640,640,0,5,0,0,9516.3438,5300.5894,12095.32,0,0,0,0,0,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0802,0.0329,264.711,5,0,0,0.018,0.0064,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8508,0.1327,0.7181,0,0
13:48:05.008,12/05/2024-13:48:05-GMT,rd1,14,123898643,n/a,9999988,26,n/a,n/a,6687.2738,n/a,n/a,3072.1328,2816,256.1328,22,0,0,7896.574,6105.5865,13570.206,4,0,0,36.1225,42.0935,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0.0661,0.0374,264.711,24,0,0,0.0135,0.0047,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.3368,0.2736,1.0632,0,0
13:48:06.030,12/05/2024-13:48:06-GMT,rd1,15,125837312,n/a,9999988,16,n/a,n/a,6630.4807,n/a,n/a,1920.125,1408,512.125,11,0,0,9616.788,6192.9651,14553.13,5,0,0,60.6048,34.4036,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0844,0.0574,264.711,15,0,0,0.0185,0.0091,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.1091,0.1563,0.9528,0,0
13:48:07.007,12/05/2024-13:48:07-GMT,rd1,16,125562747,n/a,9999988,31,n/a,n/a,6784.2658,n/a,n/a,3712.125,2432,1280.125,19,0,0,11026.5616,6770.6405,15557.562,12,0,0,67.2975,35.4464,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0.0613,0.0184,264.711,30,0,0,0.0182,0.0091,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.735,0.4377,1.2973,0,0
13:48:08.010,12/05/2024-13:48:08-GMT,rd1,17,113034078,n/a,9999988,19,n/a,n/a,7640.7292,n/a,n/a,2048.1562,1664,384.1562,13,0,0,11149.3619,7720.2991,16588.158,6,0,0,38.6915,44.1102,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0726,0.0343,264.711,16,0,0,0.0143,0.0065,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.1255,0.1328,0.9926,0,0
13:48:09.008,12/05/2024-13:48:09-GMT,rd1,18,123898328,n/a,9999988,26,n/a,n/a,7884.0273,n/a,n/a,3072.125,2304,768.125,18,0,0,11356.8267,7863.9289,17512.005,8,0,0,70.2286,44.6761,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0.0639,0.0208,264.711,24,0,0,0.0186,0.0113,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.5558,0.1641,1.3917,0,0
13:48:10.038,12/05/2024-13:48:10-GMT,rd1,19,126330277,n/a,9999988,17,n/a,n/a,9179.2827,n/a,n/a,2048.125,1664,384.125,13,0,0,11985.7052,8322.1536,18230.399,4,0,0,58.4098,39.0791,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0583,0.02,264.711,15,0,0,0.0161,0.0075,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.1855,0.2736,0.9118,0,0
13:48:11.006,12/05/2024-13:48:11-GMT,rd1,20,134217728,n/a,9999988,7,n/a,n/a,9117.327,n/a,n/a,896,640,256,5,0,0,12725.354,7964.9992,19505.978,2,0,0,97.2595,31.8997,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0866,0.0274,264.711,7,0,0,0.0191,0.0063,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8361,0.0804,0.7557,0,0
13:48:12.008,12/05/2024-13:48:12-GMT,rd1,21,92942651,n/a,9999988,13,n/a,n/a,9075.029,n/a,n/a,1152.2812,1024,128.2812,8,0,0,14739.1311,9077.3274,20531.593,5,0,0,12.4656,27.6453,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0678,0.0247,264.711,9,0,0,0.0164,0.0058,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8902,0.1405,0.7497,0,0
13:48:13.006,12/05/2024-13:48:13-GMT,rd1,22,134217728,n/a,9999988,13,n/a,n/a,10695.4433,n/a,n/a,1664,1152,512,9,0,0,15408.2086,8496.4597,21475.809,4,0,0,91.7215,12.4968,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0922,0.0534,264.711,13,0,0,0.0189,0.0043,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.4384,0.2659,1.1725,0,0
13:48:14.006,12/05/2024-13:48:14-GMT,rd1,23,117456896,n/a,9999988,8,n/a,n/a,5480.0517,n/a,n/a,896.125,384,512.125,3,0,0,14497.8847,6240.5725,21611.848,5,0,0,69.352,40.0493,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0695,0.0262,264.711,7,0,0,0.0174,0.0027,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.0241,0.3205,0.7036,0,0
13:48:15.007,12/05/2024-13:48:15-GMT,rd1,24,115044937,n/a,9999988,7,n/a,n/a,5011.2816,n/a,n/a,768.0078,384,384.0078,3,0,0,11623.093,3713.068,21611.848,4,0,0,52.423,35.4349,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.089,0.0301,264.711,6,0,0,0.0188,0.0029,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.7881,0.367,1.4211,0,0
13:48:16.006,12/05/2024-13:48:16-GMT,rd1,25,107387289,n/a,9999988,5,n/a,n/a,9204.781,n/a,n/a,512.0625,384,128.0625,3,0,0,15314.655,7536.1135,24007.79,2,0,0,39.97,56.4017,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.091,0.0135,264.711,4,0,0,0.0198,0.0054,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.7274,0.3674,1.36,0,0
13:48:17.007,12/05/2024-13:48:17-GMT,rd1,26,134217728,n/a,9999988,8,n/a,n/a,11812.0233,n/a,n/a,1024,1024,0,8,0,0,11812.0233,9345.0255,24818.164,0,0,0,0,0,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0875,0.0193,264.711,8,0,0,0.0166,0.0045,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.928,0.3512,1.5768,0,0
13:48:18.006,12/05/2024-13:48:18-GMT,rd1,27,134217728,n/a,9999988,9,n/a,n/a,7181.4959,n/a,n/a,1152,768,384,6,0,0,10737.0472,5699.0326,24818.164,3,0,0,70.3933,3.9329,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.1031,0.0588,264.711,9,0,0,0.0196,0.0042,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8679,0.1095,0.7584,0,0
13:48:19.006,12/05/2024-13:48:19-GMT,rd1,28,117441536,n/a,9999988,8,n/a,n/a,7188.4561,n/a,n/a,896.0078,896,0.0078,7,0,0,8215.0969,6783.5596,24818.164,1,0,0,1.971,0,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0699,0.0249,264.711,7,0,0,0.0154,0.004,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.2112,0.3204,0.8908,0,0
13:48:20.007,12/05/2024-13:48:20-GMT,rd1,29,113036234,n/a,9999988,19,n/a,n/a,6535.8679,n/a,n/a,2048.1953,1792,256.1953,14,0,0,8855.1336,7020.6557,24818.164,5,0,0,41.924,58.7034,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0.1394,0.2997,264.711,18,0,0,0.0161,0.0104,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8821,0.1171,0.765,0,0
13:48:21.006,12/05/2024-13:48:21-GMT,rd1,30,120809062,n/a,9999988,10,n/a,n/a,6848.517,n/a,n/a,1152.125,640,512.125,5,0,0,13641.0328,2533.502,24818.164,5,0,0,56.0012,32.0324,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.065,0.0183,264.711,7,0,0,0.0159,0.0038,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.9465,0.1486,0.7979,0,0
13:48:22.039,12/05/2024-13:48:22-GMT,rd1,31,134217728,n/a,9999988,14,n/a,n/a,9531.9089,n/a,n/a,1792,1408,384,11,0,0,12113.1928,4548.3841,24818.164,3,0,0,67.201,2.7702,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0696,0.0223,264.711,14,0,0,0.0156,0.0049,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7964,0.1171,0.6792,0,0
13:48:23.006,12/05/2024-13:48:23-GMT,rd1,32,117442048,n/a,9999988,16,n/a,n/a,7670.2119,n/a,n/a,1792.0234,1408,384.0234,11,0,0,11137.0582,9097.5031,24818.164,5,0,0,43.15,39.4971,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.179,0.4254,264.711,14,0,0,0.0156,0.0061,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.1337,0.3049,0.8288,0,0
13:48:24.007,12/05/2024-13:48:24-GMT,rd1,33,134217728,n/a,9999988,7,n/a,n/a,9759.0629,n/a,n/a,896,512,384,4,0,0,17023.216,2946.2732,24818.164,3,0,0,73.5253,6.237,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0884,0.0244,264.711,7,0,0,0.019,0.004,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8278,0.1094,0.7184,0,0
13:48:25.008,12/05/2024-13:48:25-GMT,rd1,34,107388381,n/a,9999988,15,n/a,n/a,7884.3723,n/a,n/a,1536.2031,1280,256.2031,10,0,0,11805.9047,6896.9832,24818.164,5,0,0,41.3074,61.5348,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0724,0.0271,264.711,12,0,0,0.0173,0.0082,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8677,0.1563,0.7114,0,0
13:48:26.007,12/05/2024-13:48:26-GMT,rd1,35,105049577,n/a,9999988,23,n/a,n/a,8712.3677,n/a,n/a,2304.2109,1664,640.2109,13,0,0,15388.3432,5812.4078,24818.164,10,0,0,33.5995,35.5589,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0.0644,0.0195,264.711,20,0,0,0.0156,0.0046,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.9452,0.1407,0.8045,0,0
13:48:27.006,12/05/2024-13:48:27-GMT,rd1,36,123898328,n/a,9999988,13,n/a,n/a,7248.3701,n/a,n/a,1536.0625,1280,256.0625,10,0,0,9185.37,8143.3538,24818.164,3,0,0,791.7037,685.8036,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0729,0.025,264.711,14,0,0,0.0173,0.0047,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7898,0.1251,0.6647,0,0
13:48:28.005,12/05/2024-13:48:28-GMT,rd1,37,98432887,n/a,9999988,15,n/a,n/a,5954.2923,n/a,n/a,1408.0938,896,512.0938,7,0,0,11962.6384,8510.8697,24818.164,8,0,0,696.9894,769.8935,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0677,0.0234,264.711,7,0,0,0.0204,0.0102,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6255,0.039,0.5865,0,0
13:48:29.006,12/05/2024-13:48:29-GMT,rd1,38,134217728,n/a,9999988,15,n/a,n/a,8809.9593,n/a,n/a,1920,1664,256,13,0,0,10154.6968,9473.9458,24818.164,2,0,0,69.1655,4.7058,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0525,0.021,264.711,15,0,0,0.0137,0.0062,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7499,0.1016,0.6483,0,0
13:48:30.007,12/05/2024-13:48:30-GMT,rd1,39,134217728,n/a,9999988,8,n/a,n/a,11918.1233,n/a,n/a,1024,896,128,7,0,0,13610.6284,5702.2858,24818.164,1,0,0,70.587,0,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.1539,0.2557,264.711,8,0,0,0.0154,0.0044,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6169,0.1484,0.4686,0,0
13:48:31.006,12/05/2024-13:48:31-GMT,rd1,40,107382374,n/a,9999988,10,n/a,n/a,9274.6196,n/a,n/a,1024.0781,1024,0.0781,8,0,0,11593.2544,6082.85,24818.164,2,0,0,0.0805,0.0431,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.078,0.0224,264.711,8,0,0,0.0173,0.0047,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5317,0.0391,0.4925,0,0
13:48:32.007,12/05/2024-13:48:32-GMT,rd1,41,124631332,n/a,9999988,14,n/a,n/a,7935.926,n/a,n/a,1664.0078,1536,128.0078,12,0,0,9252.9271,8939.7142,24818.164,2,0,0,33.9195,47.91,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0538,0.0189,264.711,13,0,0,0.0119,0.0051,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5389,0.0547,0.4842,0,0
13:48:33.006,12/05/2024-13:48:33-GMT,rd1,42,102645760,n/a,9999988,17,n/a,n/a,5104.4409,n/a,n/a,1664.1406,1280,384.1406,10,0,0,8660.1212,5934.8248,24818.164,7,0,0,24.8976,31.3874,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0615,0.0148,264.711,13,0,0,0.0156,0.0055,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7194,0.1329,0.5864,0,0
13:48:34.006,12/05/2024-13:48:34-GMT,rd1,43,134217728,n/a,9999988,7,n/a,n/a,15129.5691,n/a,n/a,896,896,0,7,0,0,15129.5691,3414.5426,24818.164,0,0,0,0,0,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.072,0.0158,264.711,7,0,0,0.0154,0.0036,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5625,0.1328,0.4297,0,0
13:48:35.006,12/05/2024-13:48:35-GMT,rd1,44,119319210,n/a,9999988,9,n/a,n/a,4142.7662,n/a,n/a,1024.125,640,384.125,5,0,0,7412.8092,6752.2524,24818.164,4,0,0,55.2125,38.7519,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0789,0.0274,264.711,8,0,0,0.0195,0.0066,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7187,0.1484,0.5703,0,0
13:48:36.006,12/05/2024-13:48:36-GMT,rd1,45,104407040,n/a,9999988,9,n/a,n/a,6652.3446,n/a,n/a,896.1328,640,256.1328,5,0,0,11930.7234,8335.6874,24818.164,4,0,0,54.371,63.2,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0596,0.0129,264.711,7,0,0,0.0179,0.0097,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.031,0.1953,0.8358,0,0
13:48:37.005,12/05/2024-13:48:37-GMT,rd1,46,125829632,n/a,9999988,16,n/a,n/a,5815.1368,n/a,n/a,1920.0078,1408,512.0078,11,0,0,8429.4506,7133.5505,24818.164,5,0,0,63.6464,40.0337,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0589,0.0271,264.711,15,0,0,0.0146,0.0074,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8212,0.1017,0.7195,0,0
13:48:38.007,12/05/2024-13:48:38-GMT,rd1,47,134217728,n/a,9999988,7,n/a,n/a,12535.0571,n/a,n/a,896,896,0,7,0,0,12535.0571,11118.8534,32518.359,0,0,0,0,0,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.063,0.0234,264.711,7,0,0,0.02,0.0087,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.3983,0.0313,0.367,0,0
13:48:39.006,12/05/2024-13:48:39-GMT,rd1,48,92285440,n/a,9999988,16,n/a,n/a,8238.0359,n/a,n/a,1408.1641,1280,128.1641,10,0,0,13173.7407,7967.0849,32518.359,6,0,0,11.8612,28.8941,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.138,0.2627,264.711,11,0,0,0.0142,0.0031,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.9459,0.3596,0.5864,0,0
13:48:40.009,12/05/2024-13:48:40-GMT,rd1,49,107375820,n/a,9999988,5,n/a,n/a,13625.5646,n/a,n/a,512.0078,512,0.0078,4,0,0,17031.9405,4151.2061,32518.359,1,0,0,0.061,0,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.097,0.0268,264.711,4,0,0,0.02,0.0012,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4295,0.0625,0.3671,0,0
13:48:41.007,12/05/2024-13:48:41-GMT,rd1,50,134217728,n/a,9999988,8,n/a,n/a,7510.6258,n/a,n/a,1024,896,128,7,0,0,8574.4724,6323.1299,32518.359,1,0,0,63.699,0,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0674,0.0244,264.711,8,0,0,0.0174,0.0077,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6177,0.0625,0.5551,0,0
13:48:42.006,12/05/2024-13:48:42-GMT,rd1,51,125837312,n/a,9999988,16,n/a,n/a,7987.5095,n/a,n/a,1920.125,1408,512.125,11,0,0,11571.4887,7478.7704,32518.359,5,0,0,102.7552,100.3471,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0735,0.0213,264.711,15,0,0,0.0205,0.0079,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8437,0.125,0.7187,0,0
13:48:43.007,12/05/2024-13:48:43-GMT,rd1,52,115062491,n/a,9999988,7,n/a,n/a,10864.6083,n/a,n/a,768.125,640,128.125,5,0,0,15195.4244,2069.1056,32518.359,2,0,0,37.568,52.8958,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0712,0.0116,264.711,6,0,0,0.0168,0.0029,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5706,0.0625,0.508,0,0
13:48:44.007,12/05/2024-13:48:44-GMT,rd1,53,117449728,n/a,9999988,16,n/a,n/a,7405.2212,n/a,n/a,1792.1406,1664,128.1406,13,0,0,9109.1911,7295.485,32518.359,3,0,0,21.3517,36.8012,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0579,0.0237,264.711,14,0,0,0.0139,0.005,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7735,0.1485,0.6251,0,0
13:48:45.009,12/05/2024-13:48:45-GMT,rd1,54,134217728,n/a,9999988,9,n/a,n/a,10483.0114,n/a,n/a,1152,896,256,7,0,0,13455.8797,7547.9936,32518.359,2,0,0,77.9725,12.3242,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0659,0.0257,264.711,9,0,0,0.0154,0.0047,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5784,0.0625,0.5159,0,0
13:48:46.007,12/05/2024-13:48:46-GMT,rd1,55,134217728,n/a,9999988,12,n/a,n/a,15373.5023,n/a,n/a,1536,1152,384,9,0,0,20458.2722,5156.1941,32518.359,3,0,0,119.1927,46.0844,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0735,0.023,264.711,12,0,0,0.0199,0.0104,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7341,0.0859,0.6482,0,0
13:48:47.007,12/05/2024-13:48:47-GMT,rd1,56,117441536,n/a,9999988,8,n/a,n/a,9563.0011,n/a,n/a,896.0078,896,0.0078,7,0,0,10929.1341,9586.418,32518.359,1,0,0,0.07,0,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.06,0.0373,264.711,7,0,0,0.0123,0.0046,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4848,0.0234,0.4614,0,0
13:48:48.007,12/05/2024-13:48:48-GMT,rd1,57,111854933,n/a,9999988,12,n/a,n/a,7968.8443,n/a,n/a,1280.0781,1280,0.0781,10,0,0,9562.5893,7108.2109,32518.359,2,0,0,0.1195,0.0092,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.068,0.0474,264.711,11,0,0,0.0136,0.0048,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6018,0.0469,0.5549,0,0
13:48:49.007,12/05/2024-13:48:49-GMT,rd1,58,117444266,n/a,9999988,24,n/a,n/a,6725.059,n/a,n/a,2688.0859,2176,512.0859,17,0,0,9477.6399,8810.2736,32518.359,7,0,0,40.2194,37.6679,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0.0567,0.0315,264.711,21,0,0,0.0129,0.0062,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.867,0.1797,0.6873,0,0
13:48:50.007,12/05/2024-13:48:50-GMT,rd1,59,134217728,n/a,9999988,8,n/a,n/a,11724.5385,n/a,n/a,1024,896,128,7,0,0,13343.5247,6805.1895,32518.359,1,0,0,391.635,0,2631.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0613,0.0132,264.711,7,0,0,0.015,0.0044,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4847,0.0313,0.4533,0,0
